ID_TRIAL;ID_MOVEMENT;ID_STATION;TIME_STAMP;POS_X;POS_Y;POS_Z;ROT_QUA_X;ROT_QUA_Y;ROT_QUA_Z;ROT_QUA_W;EULER_AX;EULER_AY;EULER_AZ;CURR_STAGE
200118185740;;1;18:57:41 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:42 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:42 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:42 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:42 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:42 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:43 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:43 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:43 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:43 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:44 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:44 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:44 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:44 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:44 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:45 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:45 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:45 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:45 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:45 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:46 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:46 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:46 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:46 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:46 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:47 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:47 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:47 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:47 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:47 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:48 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:48 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:48 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:48 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:48 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:49 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:49 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:49 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:49 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:50 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:50 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:51 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:51 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:51 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:51 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:51 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:52 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:52 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:52 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:52 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:53 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:53 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:53 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:53 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:53 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:54 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:54 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:54 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:54 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:54 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:55 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:55 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:55 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:55 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:55 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:56 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:56 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:56 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:56 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:56 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:57 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:57 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:57 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:57 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:57 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:58 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:58 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:58 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:58 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:59 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:59 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:59 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:59 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:57:59 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:00 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:00 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:00 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:00 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:00 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:01 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:01 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:01 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:01 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:01 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:02 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:02 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:02 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:02 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:02 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:03 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:03 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:03 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:03 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:03 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:04 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:04 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:04 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:04 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:05 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:05 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:05 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:05 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:05 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:06 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:06 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:06 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:06 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:06 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:07 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:07 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:07 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:07 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:07 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:08 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:08 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:08 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:08 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:08 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:09 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:09 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:09 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:09 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:09 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:10 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:10 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:10 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:10 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:11 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:11 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:11 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:11 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:11 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:12 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:12 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:12 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:12 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:12 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:13 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:13 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:13 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:13 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:13 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:14 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:14 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:14 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:14 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:15 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:15 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:15 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:15 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:15 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:16 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:16 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:16 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:16 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:16 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:17 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:17 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:17 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:17 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:17 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:18 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:18 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:18 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:18 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:18 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:19 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:19 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:19 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:19 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:19 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:20 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:20 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:20 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:20 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:20 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:21 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:21 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:21 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:21 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:22 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
200118185740;;1;18:58:22 18/01/20;0,3059426;0,7946864;-2,914053;0;0,2594128;0;-0,9657665;0;329,9296;0;TUTORIAL
