ID_TRIAL ;ID_MOVEMENT ;STAGE;ID_STATION;TIME_STAMP ;TIME ;TASK_PART ;GOAL_POS_X ;GOAL_POS_Y ;GOAL_POS_Z ;FINAL_POS_X ;FINAL_POS_Y ;FINAL_POS_Z ;GOAL_ROT_QX ;GOAL_ROT_QY ;GOAL_ROT_QZ ;GOAL_ROT_QW ;FINAL_ROT_QX ;FINAL_ROT_QY ;FINAL_ROT_QZ ;FINAL_ROT_QW ;GOAL_EULER_AX ;GOAL_EULER_AY ;GOAL_EULER_AZ ;FINAL_EULER_AX ;FINAL_EULER_AY ;FINAL_EULER_AZ ;SHAPE;CONDITION
200119174614;175139N53;FIRST;0;17:51:39 19/01/20;206;1;0;0,78;-3,4;0,21;0,78;-3;0;0,7071068;0;0,7071068;1,213212E-05;0,3886646;-5,981197E-05;-0,9213793;0;90;0;0,00138295;314,2571;0,006855422;BOOK;SM_OO
200119174614;175139N54;FIRST;0;17:51:40 19/01/20;189;2;0;0;0;-1,490116E-08;0,78;-3,4;0;0,7071068;0;0,7071068;0;0,7071068;-2,182787E-11;0,7071068;0;90;0;1,768679E-09;90;-1,768679E-09;BOOK;SM_OO
200119174614;175140N55;FIRST;0;17:51:41 19/01/20;1607;3;0;0;0;0,09833921;0,7799808;-3,274594;0;0,7071068;0;0,7071068;0;0,7071067;-3,637979E-11;-0,7071068;0;90;0;2,947798E-09;270;2,947799E-09;BOOK;SM_OO
200119174614;175141N56;FIRST;0;17:51:42 19/01/20;833;4;0,21;0,78;-3;0,09833921;0,7799808;-3,274594;0;1;0;-4,371139E-08;1,455192E-11;0,7071067;-2,182787E-11;-0,7071068;0;180;0;5,895596E-10;270;2,947798E-09;BOOK;SM_OO
200119174614;175148N57;FIRST;0;17:51:48 19/01/20;226;0;0;0;0;0,2099999;0,78;-3;0;-4,371139E-08;0;-1;-1,157325E-05;0,267548;5,26951E-05;-0,9635447;0;5,008956E-06;0;-0,0003377152;328,9632;359,9938;CYLINDER;SM_OO
200119174614;175148N58;FIRST;0;17:51:48 19/01/20;168;1;0;0,78;-3,4;0,21;0,78;-3;0;-0,4061385;0;0,9138116;-1,157325E-05;0,267548;5,269508E-05;-0,9635447;0;312,075;0;-0,0003377148;328,9632;359,9938;CYLINDER;SM_OO
200119174614;175148N59;FIRST;0;17:51:49 19/01/20;199;2;0;0;0;-1,490116E-08;0,78;-3,4;0;-0,4061385;0;0,9138116;-5,820766E-11;-0,4061385;0;0,9138117;0;312,075;0;-6,09522E-09;312,075;2,708986E-09;CYLINDER;SM_OO
200119174614;175149N60;FIRST;0;17:51:50 19/01/20;896;3;0;0;0;0,1801227;0,7800171;-2,963731;0;-0,4061385;0;0,9138116;0;0,9138117;-5,820766E-11;0,4061384;0;312,075;0;6,095221E-09;132,075;-2,708986E-09;CYLINDER;SM_OO
200119174614;175150N61;FIRST;0;17:51:51 19/01/20;1009;4;-0,21;0,78;-3;0,1801227;0,7800171;-2,963731;0;1;0;-4,371139E-08;0;0,9138117;-5,820766E-11;0,4061384;0;180;0;6,095221E-09;132,075;-2,708986E-09;CYLINDER;SM_OO
200119174614;175155N62;FIRST;0;17:51:55 19/01/20;222;0;0;0;0;-0,2100001;0,78;-3;0;-4,371139E-08;0;-1;-0,0001124036;0,3088575;-5,724403E-06;-0,9511084;0;5,008956E-06;0;0,01245336;324,0192;-0,003354343;CYLINDER;SM_OO
200119174614;175155N63;FIRST;0;17:51:55 19/01/20;214;1;0;0,78;-3,4;-0,21;0,78;-3;0;-0,7071068;0;0,7071068;-0,0001124036;0,3088575;-5,724418E-06;-0,9511084;0;270;0;0,01245336;324,0192;-0,003354343;CYLINDER;SM_OO
200119174614;175155N64;FIRST;0;17:51:56 19/01/20;201;2;0;0;0;5,960464E-08;0,78;-3,4;0;-0,7071068;0;0,7071068;2,910383E-11;-0,7071069;2,910383E-11;0,7071069;0;270;0;4,716477E-09;270;0;CYLINDER;SM_OO
200119174614;175156N65;FIRST;0;17:51:56 19/01/20;198;3;0;0;0;-0,3394744;0,7800093;-2,934002;0;-0,7071068;0;0,7071068;0;0,7071069;-2,910383E-11;0,7071068;0;270;0;2,358239E-09;90,00001;-2,358238E-09;CYLINDER;SM_OO
200119174614;175156N66;FIRST;0;17:51:56 19/01/20;187;4;-0,21;0,78;-3;-0,3394744;0,7800093;-2,934002;0;1;0;-4,371139E-08;0;0,7071069;0;0,7071068;0;180;0;0;90,00001;0;CYLINDER;SM_OO
200119174614;175201N67;FIRST;0;17:52:01 19/01/20;231;0;0;0;0;-0,21;0,78;-3;0;-4,371139E-08;0;-1;-0,0002017612;-0,1678655;1,314031E-05;-0,9858099;0;5,008956E-06;0;0,02304482;19,32747;0,00239667;CYLINDER;SM_OO
200119174614;175201N68;FIRST;0;17:52:02 19/01/20;221;1;0;0,78;-3,4;-0,21;0,78;-3;0;0,4061385;0;0,9138116;-0,0002017612;-0,1678655;1,314031E-05;-0,98581;0;47,92498;0;0,02304482;19,32747;0,00239667;CYLINDER;SM_OO
200119174614;175202N69;FIRST;0;17:52:02 19/01/20;221;2;0;0;0;-5,960464E-08;0,78;-3,4;0;0,4061385;0;0,9138116;0;0,4061385;2,910383E-11;0,9138117;0;47,92498;0;-1,354493E-09;47,92497;3,04761E-09;CYLINDER;SM_OO
